,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S10-28388_,,,,,,,,,,,,M-S10-28388_1,,,,,,,,,,,,M-S10-28388_2,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,8,3,855,1395,250,3,1,1,855,1395,0,,2,4,1920,1665,212,4,1,1,1920,1665,0,,8,2,1812,2424,257,2,1,1,1812,2424,0
,8,3,570,1590,261,3,1,1,570,1590,0,,2,4,1968,1629,214,4,1,1,1968,1629,0,,8,2,1746,2424,230,2,1,1,1746,2424,0
,8,3,507,1698,236,3,1,1,507,1698,0,,2,4,1905,1839,206,4,1,1,1905,1839,0,,8,2,1719,2517,228,2,1,1,1719,2517,0
,8,3,453,1674,242,3,1,1,453,1674,0,,2,4,1884,1776,215,4,1,1,1884,1776,0,,8,2,1632,2430,213,2,1,1,1632,2430,0
,8,3,417,1629,242,3,1,1,417,1629,0,,2,4,1791,1884,210,4,1,1,1791,1884,0,,8,2,1611,2478,256,2,1,1,1611,2478,0
,8,3,432,1590,242,3,1,1,432,1590,0,,2,4,1797,1929,210,4,1,1,1797,1929,0,,8,2,1560,2433,211,2,1,1,1560,2433,0
,8,3,381,1689,232,3,1,1,381,1689,0,,2,4,1722,1890,208,4,1,1,1722,1890,0,,8,2,1548,2547,222,2,1,1,1548,2547,0
,8,3,402,1722,216,3,1,1,402,1722,0,,2,4,1359,2184,203,4,1,1,1359,2184,0,,8,2,1629,2532,262,2,1,1,1629,2532,0
,8,3,354,1779,241,3,1,1,354,1779,0,,2,4,1383,2154,215,4,1,1,1383,2154,0,,8,2,1641,2592,250,2,1,1,1641,2592,0
,8,3,348,1845,229,3,1,1,348,1845,0,,2,4,1620,2520,204,4,1,1,1620,2520,0,,8,2,1554,2610,245,2,1,1,1554,2610,0
,8,3,438,1791,243,3,1,1,438,1791,0,,2,4,1635,2703,201,4,1,1,1635,2703,0,,8,2,1566,2661,221,2,1,1,1566,2661,0
,8,3,438,1863,209,3,1,1,438,1863,0,,2,4,2256,2619,207,4,1,1,2256,2619,0,,8,2,1518,2697,235,2,1,1,1518,2697,0
,8,3,519,1827,238,3,1,1,519,1827,0,,2,4,2265,2517,220,4,1,1,2265,2517,0,,8,2,1458,2688,241,2,1,1,1458,2688,0
,8,3,561,1854,232,3,1,1,561,1854,0,,2,4,2301,2493,212,4,1,1,2301,2493,0,,8,2,1464,2628,240,2,1,1,1464,2628,0
,8,3,591,1836,248,3,1,1,591,1836,0,,2,4,2322,2541,209,4,1,1,2322,2541,0,,8,2,1497,2595,240,2,1,1,1497,2595,0
,8,3,555,1911,258,3,1,1,555,1911,0,,2,4,2352,2499,214,4,1,1,2352,2499,0,,8,2,1374,2601,218,2,1,1,1374,2601,0
,8,3,648,1890,253,3,1,1,648,1890,0,,2,4,2358,2433,202,4,1,1,2358,2433,0,,8,2,1380,2700,228,2,1,1,1380,2700,0
,8,3,705,1827,257,3,1,1,705,1827,0,,2,4,2247,2346,215,4,1,1,2247,2346,0,,8,2,1179,2679,241,2,1,1,1179,2679,0
,8,3,687,1737,256,3,1,1,687,1737,0,,2,4,2166,2307,223,4,1,1,2166,2307,0,,8,2,1143,2700,208,2,1,1,1143,2700,0
,8,3,633,1656,247,3,1,1,633,1656,0,,2,4,2055,2112,221,4,1,1,2055,2112,0,,8,2,1056,2640,227,2,1,1,1056,2640,0
,8,3,633,1704,284,3,1,1,633,1704,0,,2,4,2064,2043,213,4,1,1,2064,2043,0,,8,2,1113,2523,244,2,1,1,1113,2523,0
,8,3,696,1659,237,3,1,1,696,1659,0,,2,4,2100,1941,214,4,1,1,2100,1941,0,,8,2,1326,2517,257,2,1,1,1326,2517,0
,8,3,750,1665,226,3,1,1,750,1665,0,,2,4,2151,1875,202,4,1,1,2151,1875,0,,8,2,876,2415,232,2,1,1,876,2415,0
,8,3,1002,1935,263,3,1,1,1002,1935,0,,2,4,2178,1854,205,4,1,1,2178,1854,0,,8,2,786,2490,233,2,1,1,786,2490,0
,8,3,996,2031,286,3,1,1,996,2031,0,,2,4,2232,1884,210,4,1,1,2232,1884,0,,8,2,459,2559,223,2,1,1,459,2559,0
,8,3,864,2016,267,3,1,1,864,2016,0,,2,4,2196,1977,218,4,1,1,2196,1977,0,,8,2,387,2538,222,2,1,1,387,2538,0
,8,3,828,2094,249,3,1,1,828,2094,0,,2,4,2280,1944,206,4,1,1,2280,1944,0,,8,2,318,2586,230,2,1,1,318,2586,0
,8,3,873,2145,233,3,1,1,873,2145,0,,2,4,2376,1932,210,4,1,1,2376,1932,0,,8,2,1047,1542,252,2,1,1,1047,1542,0
,8,3,990,2124,245,3,1,1,990,2124,0,,2,4,2337,1992,221,4,1,1,2337,1992,0,,8,2,1398,1434,252,2,1,1,1398,1434,0
,8,3,639,2370,235,3,1,1,639,2370,0,,2,4,2265,2067,214,4,1,1,2265,2067,0,,8,2,1980,951,218,2,1,1,1980,951,0
,8,3,687,2379,297,3,1,1,687,2379,0,,2,4,2274,1854,207,4,1,1,2274,1854,0,,8,2,2961,726,232,2,1,1,2961,726,0
,8,3,738,2376,373,3,1,1,738,2376,0,,2,4,2256,1827,218,4,1,1,2256,1827,0,,8,2,2964,663,222,2,1,1,2964,663,0
,8,3,669,2478,248,3,1,1,669,2478,0,,2,4,2250,1773,221,4,1,1,2250,1773,0,,8,2,3267,363,242,2,1,1,3267,363,0
,8,3,771,2268,315,3,1,1,771,2268,0,,2,4,2211,1713,215,4,1,1,2211,1713,0,,8,2,2220,201,250,2,1,1,2220,201,0
,8,3,942,2310,269,3,1,1,942,2310,0,,2,4,2187,1701,204,4,1,1,2187,1701,0,,8,2,2160,81,217,2,1,1,2160,81,0
,8,3,855,2499,264,3,1,1,855,2499,0,,2,4,2184,1647,228,4,1,1,2184,1647,0,,8,2,2361,33,216,2,1,1,2361,33,0
,8,3,762,2565,248,3,1,1,762,2565,0,,2,4,2292,1611,209,4,1,1,2292,1611,0,,8,2,2082,12,221,2,1,1,2082,12,0
,8,3,498,2559,247,3,1,1,498,2559,0,,2,4,2292,1524,220,4,1,1,2292,1524,0,,8,2,1908,24,259,2,1,1,1908,24,0
,8,3,900,2658,262,3,1,1,900,2658,0,,2,4,2349,1515,220,4,1,1,2349,1515,0,,8,2,1878,21,258,2,1,1,1878,21,0
,8,3,915,2700,250,3,1,1,915,2700,0,,2,4,2370,1518,207,4,1,1,2370,1518,0,,8,2,168,453,219,2,1,1,168,453,0
,8,3,1065,2643,246,3,1,1,1065,2643,0,,2,4,2421,1578,217,4,1,1,2421,1578,0,,8,2,141,399,228,2,1,1,141,399,0
,8,3,1080,2481,251,3,1,1,1080,2481,0,,2,4,2463,1569,221,4,1,1,2463,1569,0,,8,2,138,318,217,2,1,1,138,318,0
,8,3,1077,2436,266,3,1,1,1077,2436,0,,2,4,2463,1518,222,4,1,1,2463,1518,0,,8,2,372,75,224,2,1,1,372,75,0
,8,3,1062,2490,277,3,1,1,1062,2490,0,,2,4,2502,1491,216,4,1,1,2502,1491,0,,8,2,63,2040,214,2,1,1,63,2040,0
,8,3,1167,2271,266,3,1,1,1167,2271,0,,2,4,2547,1506,216,4,1,1,2547,1506,0,,8,2,72,1824,231,2,1,1,72,1824,0
,8,3,1233,2109,255,3,1,1,1233,2109,0,,2,4,2598,1533,223,4,1,1,2598,1533,0,,,,,,,,,,,,
,8,3,1218,1995,270,3,1,1,1218,1995,0,,2,4,2595,1617,211,4,1,1,2595,1617,0,,,,,,,,,,,,
,8,3,1104,1902,244,3,1,1,1104,1902,0,,2,4,2565,1656,211,4,1,1,2565,1656,0,,,,,,,,,,,,
,8,3,1428,1950,251,3,1,1,1428,1950,0,,2,4,2493,1617,213,4,1,1,2493,1617,0,,,,,,,,,,,,
,8,3,1464,1929,243,3,1,1,1464,1929,0,,2,4,2493,1650,226,4,1,1,2493,1650,0,,,,,,,,,,,,
,8,3,1476,2010,263,3,1,1,1476,2010,0,,2,4,2451,1677,214,4,1,1,2451,1677,0,,,,,,,,,,,,
,8,3,1449,2100,262,3,1,1,1449,2100,0,,2,4,2418,1758,214,4,1,1,2418,1758,0,,,,,,,,,,,,
,8,3,1542,2178,238,3,1,1,1542,2178,0,,2,4,2463,1776,208,4,1,1,2463,1776,0,,,,,,,,,,,,
,8,3,1350,2313,273,3,1,1,1350,2313,0,,2,4,2526,1872,206,4,1,1,2526,1872,0,,,,,,,,,,,,
,8,3,1212,2382,285,3,1,1,1212,2382,0,,2,4,2337,2196,208,4,1,1,2337,2196,0,,,,,,,,,,,,
,8,3,1227,2580,264,3,1,1,1227,2580,0,,2,4,2373,2142,214,4,1,1,2373,2142,0,,,,,,,,,,,,
,8,3,1353,2562,269,3,1,1,1353,2562,0,,2,4,2487,2145,218,4,1,1,2487,2145,0,,,,,,,,,,,,
,8,3,1449,2586,247,3,1,1,1449,2586,0,,2,4,2505,2073,214,4,1,1,2505,2073,0,,,,,,,,,,,,
,8,3,1392,2682,247,3,1,1,1392,2682,0,,2,4,2574,2052,220,4,1,1,2574,2052,0,,,,,,,,,,,,
,8,3,1545,2358,262,3,1,1,1545,2358,0,,2,4,2646,2088,210,4,1,1,2646,2088,0,,,,,,,,,,,,
,8,3,1632,2487,290,3,1,1,1632,2487,0,,2,4,2703,2133,215,4,1,1,2703,2133,0,,,,,,,,,,,,
,8,3,1692,2460,233,3,1,1,1692,2460,0,,2,4,2721,2202,209,4,1,1,2721,2202,0,,,,,,,,,,,,
,8,3,1710,2424,234,3,1,1,1710,2424,0,,2,4,2712,2256,214,4,1,1,2712,2256,0,,,,,,,,,,,,
,8,3,1722,2508,262,3,1,1,1722,2508,0,,2,4,2751,2289,240,4,1,1,2751,2289,0,,,,,,,,,,,,
,8,3,1686,2532,255,3,1,1,1686,2532,0,,2,4,2775,2277,216,4,1,1,2775,2277,0,,,,,,,,,,,,
,8,3,1656,2574,244,3,1,1,1656,2574,0,,2,4,2739,2205,214,4,1,1,2739,2205,0,,,,,,,,,,,,
,8,3,1707,2571,247,3,1,1,1707,2571,0,,2,4,2604,2343,252,4,1,1,2604,2343,0,,,,,,,,,,,,
,8,3,1833,2577,231,3,1,1,1833,2577,0,,2,4,2691,2481,206,4,1,1,2691,2481,0,,,,,,,,,,,,
,8,3,1839,2499,242,3,1,1,1839,2499,0,,2,4,2739,2742,220,4,1,1,2739,2742,0,,,,,,,,,,,,
,8,3,1875,2607,252,3,1,1,1875,2607,0,,2,4,2634,2733,214,4,1,1,2634,2733,0,,,,,,,,,,,,
,8,3,1986,2523,216,3,1,1,1986,2523,0,,2,4,2640,2673,219,4,1,1,2640,2673,0,,,,,,,,,,,,
,8,3,2016,2514,234,3,1,1,2016,2514,0,,2,4,3090,2601,204,4,1,1,3090,2601,0,,,,,,,,,,,,
,8,3,2061,2586,237,3,1,1,2061,2586,0,,2,4,2991,2385,207,4,1,1,2991,2385,0,,,,,,,,,,,,
,8,3,1938,2637,265,3,1,1,1938,2637,0,,2,4,3033,2331,213,4,1,1,3033,2331,0,,,,,,,,,,,,
,8,3,1926,2700,220,3,1,1,1926,2700,0,,2,4,2961,2244,244,4,1,1,2961,2244,0,,,,,,,,,,,,
,8,3,2139,2715,211,3,1,1,2139,2715,0,,2,4,2967,2199,210,4,1,1,2967,2199,0,,,,,,,,,,,,
,8,3,2163,2658,225,3,1,1,2163,2658,0,,2,4,2919,2178,214,4,1,1,2919,2178,0,,,,,,,,,,,,
,8,3,2184,2718,219,3,1,1,2184,2718,0,,2,4,2961,2160,244,4,1,1,2961,2160,0,,,,,,,,,,,,
,8,3,2307,2691,210,3,1,1,2307,2691,0,,2,4,2916,2124,218,4,1,1,2916,2124,0,,,,,,,,,,,,
,8,3,2328,2634,224,3,1,1,2328,2634,0,,2,4,2874,2091,215,4,1,1,2874,2091,0,,,,,,,,,,,,
,8,3,2262,2481,225,3,1,1,2262,2481,0,,2,4,2952,2043,210,4,1,1,2952,2043,0,,,,,,,,,,,,
,8,3,2205,2430,234,3,1,1,2205,2430,0,,2,4,2889,2010,221,4,1,1,2889,2010,0,,,,,,,,,,,,
,8,3,2196,2373,237,3,1,1,2196,2373,0,,2,4,2859,2001,213,4,1,1,2859,2001,0,,,,,,,,,,,,
,8,3,2010,2283,282,3,1,1,2010,2283,0,,2,4,2832,1950,219,4,1,1,2832,1950,0,,,,,,,,,,,,
,8,3,2043,2238,225,3,1,1,2043,2238,0,,2,4,2808,1902,230,4,1,1,2808,1902,0,,,,,,,,,,,,
,8,3,2013,2214,238,3,1,1,2013,2214,0,,2,4,2997,1908,214,4,1,1,2997,1908,0,,,,,,,,,,,,
,8,3,1959,2097,253,3,1,1,1959,2097,0,,2,4,3039,1908,209,4,1,1,3039,1908,0,,,,,,,,,,,,
,8,3,1950,1983,235,3,1,1,1950,1983,0,,2,4,3198,1752,222,4,1,1,3198,1752,0,,,,,,,,,,,,
,8,3,2010,1929,226,3,1,1,2010,1929,0,,2,4,3267,1680,202,4,1,1,3267,1680,0,,,,,,,,,,,,
,8,3,1857,2025,230,3,1,1,1857,2025,0,,2,4,3327,1761,203,4,1,1,3327,1761,0,,,,,,,,,,,,
,8,3,1767,2127,248,3,1,1,1767,2127,0,,2,4,3027,1680,213,4,1,1,3027,1680,0,,,,,,,,,,,,
,8,3,1665,2208,249,3,1,1,1665,2208,0,,2,4,3015,1638,209,4,1,1,3015,1638,0,,,,,,,,,,,,
,8,3,1758,2331,239,3,1,1,1758,2331,0,,2,4,3063,1602,216,4,1,1,3063,1602,0,,,,,,,,,,,,
,8,3,1848,1818,251,3,1,1,1848,1818,0,,2,4,3105,1554,230,4,1,1,3105,1554,0,,,,,,,,,,,,
,8,3,1668,1788,259,3,1,1,1668,1788,0,,2,4,3090,1461,213,4,1,1,3090,1461,0,,,,,,,,,,,,
,8,3,1713,1665,272,3,1,1,1713,1665,0,,2,4,3018,1470,208,4,1,1,3018,1470,0,,,,,,,,,,,,
,8,3,1767,1662,281,3,1,1,1767,1662,0,,2,4,2982,1539,223,4,1,1,2982,1539,0,,,,,,,,,,,,
,8,3,1758,1722,318,3,1,1,1758,1722,0,,2,4,3231,1458,212,4,1,1,3231,1458,0,,,,,,,,,,,,
,8,3,1788,1533,283,3,1,1,1788,1533,0,,2,4,3267,1257,209,4,1,1,3267,1257,0,,,,,,,,,,,,
,8,3,1746,1533,311,3,1,1,1746,1533,0,,2,4,3138,1197,210,4,1,1,3138,1197,0,,,,,,,,,,,,
,8,3,1944,1599,264,3,1,1,1944,1599,0,,2,4,3105,1161,213,4,1,1,3105,1161,0,,,,,,,,,,,,
,8,3,1917,1548,313,3,1,1,1917,1548,0,,2,4,3066,1137,223,4,1,1,3066,1137,0,,,,,,,,,,,,
,8,3,1974,1488,246,3,1,1,1974,1488,0,,2,4,3102,1128,245,4,1,1,3102,1128,0,,,,,,,,,,,,
,8,3,1965,1452,297,3,1,1,1965,1452,0,,2,4,3126,1122,212,4,1,1,3126,1122,0,,,,,,,,,,,,
,8,3,1911,1398,300,3,1,1,1911,1398,0,,2,4,3111,1284,248,4,1,1,3111,1284,0,,,,,,,,,,,,
,8,3,2145,1734,244,3,1,1,2145,1734,0,,2,4,3096,1314,216,4,1,1,3096,1314,0,,,,,,,,,,,,
,8,3,2079,1758,227,3,1,1,2079,1758,0,,2,4,3060,1284,213,4,1,1,3060,1284,0,,,,,,,,,,,,
,8,3,2481,2445,239,3,1,1,2481,2445,0,,2,4,3078,1239,209,4,1,1,3078,1239,0,,,,,,,,,,,,
,8,3,2478,2571,222,3,1,1,2478,2571,0,,2,4,3006,1278,224,4,1,1,3006,1278,0,,,,,,,,,,,,
,8,3,2574,2439,235,3,1,1,2574,2439,0,,2,4,3003,1320,240,4,1,1,3003,1320,0,,,,,,,,,,,,
,8,3,2574,2382,240,3,1,1,2574,2382,0,,2,4,3084,1368,205,4,1,1,3084,1368,0,,,,,,,,,,,,
,8,3,2619,2418,236,3,1,1,2619,2418,0,,2,4,2925,1401,210,4,1,1,2925,1401,0,,,,,,,,,,,,
,8,3,2760,2544,249,3,1,1,2760,2544,0,,2,4,2880,1386,213,4,1,1,2880,1386,0,,,,,,,,,,,,
,8,3,2922,2484,238,3,1,1,2922,2484,0,,2,4,2880,1455,212,4,1,1,2880,1455,0,,,,,,,,,,,,
,8,3,2829,2631,264,3,1,1,2829,2631,0,,2,4,2868,1494,217,4,1,1,2868,1494,0,,,,,,,,,,,,
,8,3,2949,2649,220,3,1,1,2949,2649,0,,2,4,2823,1494,237,4,1,1,2823,1494,0,,,,,,,,,,,,
,8,3,2688,513,268,3,1,1,2688,513,0,,2,4,2733,1533,216,4,1,1,2733,1533,0,,,,,,,,,,,,
,8,4,675,2169,218,4,1,1,675,2169,0,,2,4,2721,1551,234,4,1,1,2721,1551,0,,,,,,,,,,,,
,8,4,675,2091,218,4,1,1,675,2091,0,,2,4,2769,1587,223,4,1,1,2769,1587,0,,,,,,,,,,,,
,8,4,654,2061,209,4,1,1,654,2061,0,,2,4,2745,1617,226,4,1,1,2745,1617,0,,,,,,,,,,,,
,8,4,618,2073,209,4,1,1,618,2073,0,,2,4,2730,1659,205,4,1,1,2730,1659,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2682,1662,217,4,1,1,2682,1662,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2709,1695,228,4,1,1,2709,1695,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2697,1722,229,4,1,1,2697,1722,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2790,1704,222,4,1,1,2790,1704,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2874,1674,212,4,1,1,2874,1674,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2916,1677,216,4,1,1,2916,1677,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2640,1446,229,4,1,1,2640,1446,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2676,1449,233,4,1,1,2676,1449,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2694,1326,212,4,1,1,2694,1326,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2727,1302,214,4,1,1,2727,1302,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2973,1026,218,4,1,1,2973,1026,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3003,990,215,4,1,1,3003,990,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3051,954,224,4,1,1,3051,954,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3129,942,207,4,1,1,3129,942,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3063,1032,219,4,1,1,3063,1032,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3003,1050,213,4,1,1,3003,1050,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2850,930,222,4,1,1,2850,930,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2865,858,230,4,1,1,2865,858,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2922,900,241,4,1,1,2922,900,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2739,1011,222,4,1,1,2739,1011,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2667,1035,265,4,1,1,2667,1035,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2646,975,225,4,1,1,2646,975,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2484,828,242,4,1,1,2484,828,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2478,918,217,4,1,1,2478,918,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2385,900,219,4,1,1,2385,900,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2334,951,213,4,1,1,2334,951,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2307,927,217,4,1,1,2307,927,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2313,906,221,4,1,1,2313,906,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2307,1020,212,4,1,1,2307,1020,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2256,1011,219,4,1,1,2256,1011,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2220,1038,216,4,1,1,2220,1038,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2220,1086,225,4,1,1,2220,1086,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2196,972,206,4,1,1,2196,972,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2214,912,212,4,1,1,2214,912,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2148,966,231,4,1,1,2148,966,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2136,996,215,4,1,1,2136,996,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2073,960,211,4,1,1,2073,960,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3219,228,221,4,1,1,3219,228,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3201,192,217,4,1,1,3201,192,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,3207,144,217,4,1,1,3207,144,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2766,228,209,4,1,1,2766,228,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2748,207,229,4,1,1,2748,207,0,,,,,,,,,,,,
,,,,,,,,,,,,,2,4,2730,159,229,4,1,1,2730,159,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,393,882,206,4,1,1,393,882,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,390,762,222,4,1,1,390,762,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,348,780,211,4,1,1,348,780,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,270,714,207,4,1,1,270,714,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,210,660,204,4,1,1,210,660,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,210,615,207,4,1,1,210,615,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,243,519,209,4,1,1,243,519,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,312,591,206,4,1,1,312,591,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,369,585,206,4,1,1,369,585,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,390,657,226,4,1,1,390,657,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,483,666,210,4,1,1,483,666,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,549,633,208,4,1,1,549,633,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,546,585,209,4,1,1,546,585,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,648,588,210,4,1,1,648,588,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,384,405,210,4,1,1,384,405,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,342,300,214,4,1,1,342,300,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,324,384,211,4,1,1,324,384,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,411,264,213,4,1,1,411,264,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,477,189,209,4,1,1,477,189,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,459,117,207,4,1,1,459,117,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,486,63,210,4,1,1,486,63,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,507,153,208,4,1,1,507,153,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,513,279,216,4,1,1,513,279,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,432,336,208,4,1,1,432,336,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,447,390,214,4,1,1,447,390,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,504,354,209,4,1,1,504,354,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,480,906,209,4,1,1,480,906,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,543,864,209,4,1,1,543,864,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,669,1914,205,4,1,1,669,1914,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,609,1878,208,4,1,1,609,1878,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,570,1953,208,4,1,1,570,1953,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,540,1941,205,4,1,1,540,1941,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,444,1917,209,4,1,1,444,1917,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,417,1989,211,4,1,1,417,1989,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,312,1935,205,4,1,1,312,1935,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,267,2070,207,4,1,1,267,2070,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,99,2136,208,4,1,1,99,2136,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,180,2199,204,4,1,1,180,2199,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,321,2226,209,4,1,1,321,2226,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,432,2259,209,4,1,1,432,2259,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,546,2271,210,4,1,1,546,2271,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,498,2205,203,4,1,1,498,2205,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,390,2151,201,4,1,1,390,2151,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,363,2121,208,4,1,1,363,2121,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,558,2100,207,4,1,1,558,2100,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,609,2028,202,4,1,1,609,2028,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,684,2034,205,4,1,1,684,2034,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,627,2145,214,4,1,1,627,2145,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,549,1989,204,4,1,1,549,1989,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,534,2037,205,4,1,1,534,2037,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,813,2367,209,4,1,1,813,2367,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,840,2154,206,4,1,1,840,2154,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,909,2073,202,4,1,1,909,2073,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,885,1992,208,4,1,1,885,1992,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,918,1881,209,4,1,1,918,1881,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,966,1983,205,4,1,1,966,1983,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,906,1959,205,4,1,1,906,1959,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,975,2202,212,4,1,1,975,2202,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,903,2352,204,4,1,1,903,2352,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,984,2364,206,4,1,1,984,2364,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,996,2412,206,4,1,1,996,2412,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,969,2604,208,4,1,1,969,2604,0,,,,,,,,,,,,
,,,,,,,,,,,,,3,4,930,2625,204,4,1,1,930,2625,0,,,,,,,,,,,,
