,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S11-32228_,,,,,,,,,,,,M-S11-32228_1,,,,,,,,,,,,M-S11-32228_3,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,2,1,1839,2487,278,1,1,1,1839,2487,0,,1,1,2241,444,661,1,1,1,2241,444,0,,1,1,2793,495,298,1,1,1,2793,495,0
,2,1,1893,2484,259,1,1,1,1893,2484,0,,1,1,3015,987,407,1,1,1,3015,987,0,,1,1,3396,2079,471,1,1,1,3396,2079,0
,2,1,1896,2550,810,1,1,1,1896,2550,0,,1,1,3021,654,445,1,1,1,3021,654,0,,1,1,2103,2277,749,1,1,1,2103,2277,0
,2,1,1887,2619,267,1,1,1,1887,2619,0,,2,1,114,1806,234,1,1,1,114,1806,0,,1,1,810,2145,245,1,1,1,810,2145,0
,2,1,1953,2568,237,1,1,1,1953,2568,0,,2,1,120,1875,268,1,1,1,120,1875,0,,1,1,672,1977,498,1,1,1,672,1977,0
,2,1,2001,2601,215,1,1,1,2001,2601,0,,2,1,159,1800,297,1,1,1,159,1800,0,,1,1,465,1233,494,1,1,1,465,1233,0
,2,1,1989,2532,526,1,1,1,1989,2532,0,,2,1,90,1539,391,1,1,1,90,1539,0,,1,1,348,1080,391,1,1,1,348,1080,0
,2,1,2013,2535,790,1,1,1,2013,2535,0,,2,1,48,1281,264,1,1,1,48,1281,0,,1,1,357,1344,264,1,1,1,357,1344,0
,2,1,2070,2499,761,1,1,1,2070,2499,0,,2,1,39,1233,203,1,1,1,39,1233,0,,1,1,1473,1122,473,1,1,1,1473,1122,0
,2,1,2025,2406,1167,1,1,1,2025,2406,0,,2,1,21,1197,331,1,1,1,21,1197,0,,1,1,1863,1155,422,1,1,1,1863,1155,0
,2,1,2055,2403,236,1,1,1,2055,2403,0,,2,1,18,1143,464,1,1,1,18,1143,0,,1,1,2940,2442,253,1,1,1,2940,2442,0
,2,1,2319,2523,763,1,1,1,2319,2523,0,,2,1,123,840,430,1,1,1,123,840,0,,1,1,1578,2277,552,1,1,1,1578,2277,0
,2,1,2424,2577,232,1,1,1,2424,2577,0,,2,1,159,696,381,1,1,1,159,696,0,,1,1,1653,2337,238,1,1,1,1653,2337,0
,2,1,2472,2454,814,1,1,1,2472,2454,0,,2,1,483,783,258,1,1,1,483,783,0,,1,1,1638,2433,525,1,1,1,1638,2433,0
,2,1,2445,2400,867,1,1,1,2445,2400,0,,2,1,720,447,1024,1,1,1,720,447,0,,2,1,174,1770,500,1,1,1,174,1770,0
,2,1,2433,2373,240,1,1,1,2433,2373,0,,2,1,936,444,538,1,1,1,936,444,0,,2,1,300,1452,573,1,1,1,300,1452,0
,2,1,2007,2277,1158,1,1,1,2007,2277,0,,2,1,810,54,527,1,1,1,810,54,0,,2,1,309,1401,484,1,1,1,309,1401,0
,2,1,1911,2241,592,1,1,1,1911,2241,0,,2,1,588,48,296,1,1,1,588,48,0,,2,1,261,1368,339,1,1,1,261,1368,0
,2,1,1929,2205,864,1,1,1,1929,2205,0,,2,1,543,33,508,1,1,1,543,33,0,,2,1,258,1266,377,1,1,1,258,1266,0
,2,1,1908,2211,259,1,1,1,1908,2211,0,,2,1,477,51,433,1,1,1,477,51,0,,2,1,210,1233,243,1,1,1,210,1233,0
,2,1,1824,2238,657,1,1,1,1824,2238,0,,2,1,546,129,625,1,1,1,546,129,0,,2,1,180,1296,400,1,1,1,180,1296,0
,2,1,1770,2175,232,1,1,1,1770,2175,0,,2,1,483,171,574,1,1,1,483,171,0,,2,1,312,1116,243,1,1,1,312,1116,0
,2,1,1773,2088,814,1,1,1,1773,2088,0,,2,1,426,213,381,1,1,1,426,213,0,,2,1,336,1053,411,1,1,1,336,1053,0
,2,1,1944,2130,254,1,1,1,1944,2130,0,,2,1,405,147,323,1,1,1,405,147,0,,2,1,309,1056,232,1,1,1,309,1056,0
,2,1,1983,2100,289,1,1,1,1983,2100,0,,2,1,399,87,226,1,1,1,399,87,0,,2,1,336,1011,228,1,1,1,336,1011,0
,2,1,2013,2079,702,1,1,1,2013,2079,0,,2,1,198,132,326,1,1,1,198,132,0,,2,1,387,966,641,1,1,1,387,966,0
,2,1,2043,2127,781,1,1,1,2043,2127,0,,2,1,180,72,533,1,1,1,180,72,0,,2,1,489,1182,226,1,1,1,489,1182,0
,2,1,2004,2151,664,1,1,1,2004,2151,0,,2,1,159,264,264,1,1,1,159,264,0,,2,1,579,1308,217,1,1,1,579,1308,0
,2,1,2100,2190,1224,1,1,1,2100,2190,0,,2,1,501,279,938,1,1,1,501,279,0,,2,1,636,1197,302,1,1,1,636,1197,0
,2,1,2247,2172,961,1,1,1,2247,2172,0,,2,1,939,936,686,1,1,1,939,936,0,,2,1,732,1260,753,1,1,1,732,1260,0
,2,1,2451,2169,348,1,1,1,2451,2169,0,,2,1,705,1260,257,1,1,1,705,1260,0,,2,1,690,1350,246,1,1,1,690,1350,0
,2,1,2448,2097,340,1,1,1,2448,2097,0,,2,1,276,1902,550,1,1,1,276,1902,0,,2,1,768,1158,715,1,1,1,768,1158,0
,2,1,2367,2094,971,1,1,1,2367,2094,0,,2,1,303,1950,458,1,1,1,303,1950,0,,2,1,750,1062,797,1,1,1,750,1062,0
,2,1,2448,2034,732,1,1,1,2448,2034,0,,2,1,363,1995,388,1,1,1,363,1995,0,,2,1,876,1086,240,1,1,1,876,1086,0
,2,1,2472,2028,516,1,1,1,2472,2028,0,,2,1,249,1968,262,1,1,1,249,1968,0,,2,1,624,930,532,1,1,1,624,930,0
,2,1,2556,2079,229,1,1,1,2556,2079,0,,2,1,249,2016,664,1,1,1,249,2016,0,,2,1,582,1035,254,1,1,1,582,1035,0
,2,1,2574,2142,872,1,1,1,2574,2142,0,,2,1,276,2073,235,1,1,1,276,2073,0,,2,1,312,837,244,1,1,1,312,837,0
,2,1,2586,2175,902,1,1,1,2586,2175,0,,2,1,330,2106,469,1,1,1,330,2106,0,,2,1,321,774,254,1,1,1,321,774,0
,2,1,2565,2229,334,1,1,1,2565,2229,0,,2,1,135,2100,272,1,1,1,135,2100,0,,2,1,246,738,253,1,1,1,246,738,0
,2,1,2712,2268,445,1,1,1,2712,2268,0,,2,1,120,2214,289,1,1,1,120,2214,0,,2,1,291,699,247,1,1,1,291,699,0
,2,1,2796,2451,403,1,1,1,2796,2451,0,,2,1,99,2370,377,1,1,1,99,2370,0,,2,1,123,888,356,1,1,1,123,888,0
,2,1,2826,2442,270,1,1,1,2826,2442,0,,2,1,45,2403,229,1,1,1,45,2403,0,,2,1,129,294,373,1,1,1,129,294,0
,2,1,2946,2625,881,1,1,1,2946,2625,0,,2,1,222,2400,524,1,1,1,222,2400,0,,2,1,120,258,265,1,1,1,120,258,0
,2,1,2991,2496,319,1,1,1,2991,2496,0,,2,1,294,2313,721,1,1,1,294,2313,0,,2,1,339,258,471,1,1,1,339,258,0
,2,1,2997,2400,1393,1,1,1,2997,2400,0,,2,1,285,2259,475,1,1,1,285,2259,0,,2,1,375,315,314,1,1,1,375,315,0
,2,1,3075,2526,775,1,1,1,3075,2526,0,,2,1,345,2409,836,1,1,1,345,2409,0,,2,1,327,345,243,1,1,1,327,345,0
,2,1,3207,2400,302,1,1,1,3207,2400,0,,2,1,447,2409,596,1,1,1,447,2409,0,,2,1,321,414,362,1,1,1,321,414,0
,2,1,3255,2532,263,1,1,1,3255,2532,0,,2,1,504,2445,237,1,1,1,504,2445,0,,2,1,408,636,536,1,1,1,408,636,0
,2,1,2883,2316,879,1,1,1,2883,2316,0,,2,1,537,2409,652,1,1,1,537,2409,0,,2,1,435,573,251,1,1,1,435,573,0
,2,1,2865,2208,374,1,1,1,2865,2208,0,,2,1,600,2352,233,1,1,1,600,2352,0,,2,1,444,645,281,1,1,1,444,645,0
,2,1,2874,2127,1038,1,1,1,2874,2127,0,,2,1,615,2373,232,1,1,1,615,2373,0,,2,1,489,618,266,1,1,1,489,618,0
,2,1,2946,2112,794,1,1,1,2946,2112,0,,2,1,684,2373,490,1,1,1,684,2373,0,,2,1,516,567,494,1,1,1,516,567,0
,2,1,3015,2100,312,1,1,1,3015,2100,0,,2,1,684,2328,266,1,1,1,684,2328,0,,2,1,573,531,238,1,1,1,573,531,0
,2,1,3039,2184,1359,1,1,1,3039,2184,0,,2,1,504,2289,455,1,1,1,504,2289,0,,2,1,537,477,297,1,1,1,537,477,0
,2,1,3087,2259,249,1,1,1,3087,2259,0,,2,1,303,2520,472,1,1,1,303,2520,0,,2,1,468,486,542,1,1,1,468,486,0
,2,1,3135,2202,389,1,1,1,3135,2202,0,,2,1,228,2616,394,1,1,1,228,2616,0,,2,1,489,429,365,1,1,1,489,429,0
,2,1,3228,2166,1224,1,1,1,3228,2166,0,,2,1,390,2658,349,1,1,1,390,2658,0,,2,1,468,303,244,1,1,1,468,303,0
,2,1,3369,2169,1035,1,1,1,3369,2169,0,,2,1,684,2703,450,1,1,1,684,2703,0,,2,1,507,282,267,1,1,1,507,282,0
,2,1,3255,1968,232,1,1,1,3255,1968,0,,2,1,753,2661,252,1,1,1,753,2661,0,,2,1,549,207,633,1,1,1,549,207,0
,2,1,3198,1914,1126,1,1,1,3198,1914,0,,2,1,828,2616,312,1,1,1,828,2616,0,,2,1,591,87,343,1,1,1,591,87,0
,2,1,3012,1989,1205,1,1,1,3012,1989,0,,2,1,1269,2421,451,1,1,1,1269,2421,0,,2,1,564,48,585,1,1,1,564,48,0
,2,1,3240,1662,293,1,1,1,3240,1662,0,,2,1,1371,2286,216,1,1,1,1371,2286,0,,2,1,414,33,394,1,1,1,414,33,0
,2,1,3378,1611,687,1,1,1,3378,1611,0,,2,1,1521,2043,259,1,1,1,1521,2043,0,,2,1,651,78,248,1,1,1,651,78,0
,2,1,3108,1587,241,1,1,1,3108,1587,0,,2,1,1632,2007,435,1,1,1,1632,2007,0,,2,1,774,168,388,1,1,1,774,168,0
,2,1,3078,1545,874,1,1,1,3078,1545,0,,2,1,1668,1836,244,1,1,1,1668,1836,0,,2,1,786,267,434,1,1,1,786,267,0
,2,1,3090,1467,514,1,1,1,3090,1467,0,,2,1,1755,1890,325,1,1,1,1755,1890,0,,2,1,915,207,315,1,1,1,915,207,0
,2,1,3318,1383,913,1,1,1,3318,1383,0,,2,1,1836,1929,683,1,1,1,1836,1929,0,,2,1,714,540,258,1,1,1,714,540,0
,2,1,3195,1251,295,1,1,1,3195,1251,0,,2,1,1905,1983,413,1,1,1,1905,1983,0,,2,1,777,528,683,1,1,1,777,528,0
,2,1,3195,1206,399,1,1,1,3195,1206,0,,2,1,1965,2028,450,1,1,1,1965,2028,0,,2,1,663,720,771,1,1,1,663,720,0
,2,1,3132,1218,1313,1,1,1,3132,1218,0,,2,1,2085,2130,207,1,1,1,2085,2130,0,,2,1,774,1569,534,1,1,1,774,1569,0
,2,1,3285,1161,940,1,1,1,3285,1161,0,,2,1,2091,2178,649,1,1,1,2091,2178,0,,2,1,921,1521,238,1,1,1,921,1521,0
,2,1,3186,1092,263,1,1,1,3186,1092,0,,2,1,2151,2307,238,1,1,1,2151,2307,0,,2,1,1059,1452,786,1,1,1,1059,1452,0
,2,1,3237,1086,257,1,1,1,3237,1086,0,,2,1,2208,2385,229,1,1,1,2208,2385,0,,2,1,1080,1494,515,1,1,1,1080,1494,0
,2,1,3168,972,286,1,1,1,3168,972,0,,2,1,2151,2472,613,1,1,1,2151,2472,0,,2,1,1074,1365,668,1,1,1,1074,1365,0
,2,1,3255,1011,1462,1,1,1,3255,1011,0,,2,1,2130,2028,601,1,1,1,2130,2028,0,,2,1,1068,1245,803,1,1,1,1068,1245,0
,2,1,3258,807,578,1,1,1,3258,807,0,,2,1,2115,1932,230,1,1,1,2115,1932,0,,2,1,342,2316,242,1,1,1,342,2316,0
,2,1,3258,774,532,1,1,1,3258,774,0,,2,1,2118,1854,259,1,1,1,2118,1854,0,,2,1,387,2451,222,1,1,1,387,2451,0
,2,1,3255,711,923,1,1,1,3255,711,0,,2,1,2091,1821,597,1,1,1,2091,1821,0,,2,1,888,2160,475,1,1,1,888,2160,0
,2,1,3249,675,1022,1,1,1,3249,675,0,,2,1,2016,1866,647,1,1,1,2016,1866,0,,2,1,879,1944,542,1,1,1,879,1944,0
,2,1,3216,675,722,1,1,1,3216,675,0,,2,1,1974,1905,624,1,1,1,1974,1905,0,,2,1,1467,2277,393,1,1,1,1467,2277,0
,2,1,3252,624,335,1,1,1,3252,624,0,,2,1,1950,1839,320,1,1,1,1950,1839,0,,2,1,1515,2205,246,1,1,1,1515,2205,0
,2,1,3282,594,583,1,1,1,3282,594,0,,2,1,2337,1701,551,1,1,1,2337,1701,0,,2,1,1383,2193,265,1,1,1,1383,2193,0
,2,1,3318,708,428,1,1,1,3318,708,0,,2,1,2382,1662,568,1,1,1,2382,1662,0,,2,1,1365,2103,521,1,1,1,1365,2103,0
,2,1,3399,663,362,1,1,1,3399,663,0,,2,1,2187,1818,248,1,1,1,2187,1818,0,,2,1,1422,2088,290,1,1,1,1422,2088,0
,2,1,3384,597,951,1,1,1,3384,597,0,,2,1,1755,1653,213,1,1,1,1755,1653,0,,2,1,1524,2064,608,1,1,1,1524,2064,0
,2,1,3510,696,961,1,1,1,3510,696,0,,2,1,1734,1596,236,1,1,1,1734,1596,0,,2,1,1578,2070,664,1,1,1,1578,2070,0
,2,1,3555,579,563,1,1,1,3555,579,0,,2,1,1536,1653,521,1,1,1,1536,1653,0,,2,1,1737,2079,227,1,1,1,1737,2079,0
,2,1,3498,300,1094,1,1,1,3498,300,0,,2,1,1440,1710,641,1,1,1,1440,1710,0,,2,1,1851,2229,657,1,1,1,1851,2229,0
,2,1,3522,219,233,1,1,1,3522,219,0,,2,1,1461,1767,457,1,1,1,1461,1767,0,,2,1,1929,2031,387,1,1,1,1929,2031,0
,2,1,3192,504,1302,1,1,1,3192,504,0,,2,1,1284,1680,461,1,1,1,1284,1680,0,,2,1,2094,2103,467,1,1,1,2094,2103,0
,2,1,3144,453,946,1,1,1,3144,453,0,,2,1,1251,1650,570,1,1,1,1251,1650,0,,2,1,1890,2388,682,1,1,1,1890,2388,0
,2,1,3360,21,890,1,1,1,3360,21,0,,2,1,1368,1842,216,1,1,1,1368,1842,0,,2,1,1710,2547,228,1,1,1,1710,2547,0
,2,1,2634,69,1108,1,1,1,2634,69,0,,2,1,1158,1848,556,1,1,1,1158,1848,0,,2,1,1872,2649,583,1,1,1,1872,2649,0
,2,1,2700,9,288,1,1,1,2700,9,0,,2,1,1098,1881,800,1,1,1,1098,1881,0,,2,1,2691,2658,307,1,1,1,2691,2658,0
,2,1,2367,60,280,1,1,1,2367,60,0,,2,1,1446,1422,481,1,1,1,1446,1422,0,,2,1,2772,2598,317,1,1,1,2772,2598,0
,2,1,2367,93,762,1,1,1,2367,93,0,,2,1,1506,1416,481,1,1,1,1506,1416,0,,2,1,3168,2529,479,1,1,1,3168,2529,0
,2,1,2199,177,548,1,1,1,2199,177,0,,2,1,1965,1140,718,1,1,1,1965,1140,0,,2,1,3321,2445,542,1,1,1,3321,2445,0
,2,1,2031,45,270,1,1,1,2031,45,0,,2,1,1962,1104,532,1,1,1,1962,1104,0,,2,1,3213,2334,464,1,1,1,3213,2334,0
,2,1,1839,39,967,1,1,1,1839,39,0,,2,1,2148,1011,525,1,1,1,2148,1011,0,,2,1,3345,2241,339,1,1,1,3345,2241,0
,2,1,1860,81,250,1,1,1,1860,81,0,,2,1,2133,1242,717,1,1,1,2133,1242,0,,2,1,3384,2226,220,1,1,1,3384,2226,0
,2,1,1896,144,1101,1,1,1,1896,144,0,,2,1,2331,1242,381,1,1,1,2331,1242,0,,2,1,3201,2142,514,1,1,1,3201,2142,0
,2,1,1887,198,1301,1,1,1,1887,198,0,,2,1,2250,1407,470,1,1,1,2250,1407,0,,2,1,2820,1971,233,1,1,1,2820,1971,0
,2,1,1491,468,216,1,1,1,1491,468,0,,2,1,2205,1476,215,1,1,1,2205,1476,0,,2,1,2751,1932,225,1,1,1,2751,1932,0
,2,1,1554,471,235,1,1,1,1554,471,0,,2,1,2076,1524,499,1,1,1,2076,1524,0,,2,1,2514,1845,435,1,1,1,2514,1845,0
,2,1,1551,525,228,1,1,1,1551,525,0,,2,1,2523,1530,443,1,1,1,2523,1530,0,,2,1,2445,2088,414,1,1,1,2445,2088,0
,2,1,1521,576,1104,1,1,1,1521,576,0,,2,1,2553,1587,224,1,1,1,2553,1587,0,,2,1,2571,2214,383,1,1,1,2571,2214,0
,2,1,1509,702,521,1,1,1,1509,702,0,,2,1,2658,1569,247,1,1,1,2658,1569,0,,2,1,1521,1698,325,1,1,1,1521,1698,0
,2,1,1614,591,1071,1,1,1,1614,591,0,,2,1,2703,1515,621,1,1,1,2703,1515,0,,2,1,1458,1572,243,1,1,1,1458,1572,0
,2,1,1725,405,1111,1,1,1,1725,405,0,,2,1,2763,1560,668,1,1,1,2763,1560,0,,2,1,1764,1656,612,1,1,1,1764,1656,0
,2,1,1929,522,742,1,1,1,1929,522,0,,2,1,2931,1554,707,1,1,1,2931,1554,0,,2,1,1917,1608,539,1,1,1,1917,1608,0
,2,1,1938,735,244,1,1,1,1938,735,0,,2,1,2886,1464,873,1,1,1,2886,1464,0,,2,1,1935,1494,617,1,1,1,1935,1494,0
,2,1,1947,795,1284,1,1,1,1947,795,0,,2,1,2982,2550,548,1,1,1,2982,2550,0,,2,1,1992,1377,613,1,1,1,1992,1377,0
,2,1,1947,828,485,1,1,1,1947,828,0,,2,1,3027,2574,562,1,1,1,3027,2574,0,,2,1,2007,1326,232,1,1,1,2007,1326,0
,2,1,2058,672,1088,1,1,1,2058,672,0,,2,1,3312,2574,593,1,1,1,3312,2574,0,,2,1,2514,1554,329,1,1,1,2514,1554,0
,2,1,2187,585,815,1,1,1,2187,585,0,,2,1,3006,1458,258,1,1,1,3006,1458,0,,2,1,2523,1491,242,1,1,1,2523,1491,0
,2,1,2193,843,572,1,1,1,2193,843,0,,2,1,3147,1464,231,1,1,1,3147,1464,0,,2,1,2667,1419,597,1,1,1,2667,1419,0
,2,1,2220,894,521,1,1,1,2220,894,0,,2,1,3162,1386,474,1,1,1,3162,1386,0,,2,1,2820,1422,376,1,1,1,2820,1422,0
,2,1,2421,825,795,1,1,1,2421,825,0,,2,1,3141,1314,765,1,1,1,3141,1314,0,,2,1,2646,1329,224,1,1,1,2646,1329,0
,2,1,2403,780,992,1,1,1,2403,780,0,,2,1,3378,1248,247,1,1,1,3378,1248,0,,2,1,2718,1245,415,1,1,1,2718,1245,0
,2,1,2688,741,615,1,1,1,2688,741,0,,2,1,3468,1347,542,1,1,1,3468,1347,0,,2,1,2586,1266,228,1,1,1,2586,1266,0
,2,1,2628,462,752,1,1,1,2628,462,0,,2,1,2940,1203,689,1,1,1,2940,1203,0,,2,1,2592,1191,252,1,1,1,2592,1191,0
,2,1,2502,1065,321,1,1,1,2502,1065,0,,2,1,2973,1158,582,1,1,1,2973,1158,0,,2,1,2532,1209,239,1,1,1,2532,1209,0
,2,1,2517,1164,266,1,1,1,2517,1164,0,,2,1,2814,1122,601,1,1,1,2814,1122,0,,2,1,3420,765,645,1,1,1,3420,765,0
,2,1,2682,1122,1062,1,1,1,2682,1122,0,,2,1,2694,1149,262,1,1,1,2694,1149,0,,2,1,3333,468,242,1,1,1,3333,468,0
,2,1,2640,1419,1182,1,1,1,2640,1419,0,,2,1,2928,1023,526,1,1,1,2928,1023,0,,2,1,3366,447,275,1,1,1,3366,447,0
,2,1,2643,1503,481,1,1,1,2643,1503,0,,2,1,2913,1002,627,1,1,1,2913,1002,0,,2,1,3366,372,697,1,1,1,3366,372,0
,2,1,2499,1635,915,1,1,1,2499,1635,0,,2,1,2976,1062,244,1,1,1,2976,1062,0,,2,1,3438,384,469,1,1,1,3438,384,0
,2,1,2619,1632,928,1,1,1,2619,1632,0,,2,1,3150,1077,538,1,1,1,3150,1077,0,,2,1,3132,309,441,1,1,1,3132,309,0
,2,1,2604,1713,817,1,1,1,2604,1713,0,,2,1,3306,927,451,1,1,1,3306,927,0,,2,1,3105,318,485,1,1,1,3105,318,0
,2,1,2706,1809,599,1,1,1,2706,1809,0,,2,1,3267,876,374,1,1,1,3267,876,0,,2,1,3096,168,675,1,1,1,3096,168,0
,2,1,2763,1737,418,1,1,1,2763,1737,0,,2,1,3282,744,785,1,1,1,3282,744,0,,2,1,3021,480,540,1,1,1,3021,480,0
,2,1,2529,1803,443,1,1,1,2529,1803,0,,2,1,3276,678,593,1,1,1,3276,678,0,,2,1,2970,396,246,1,1,1,2970,396,0
,2,1,2490,1818,737,1,1,1,2490,1818,0,,2,1,3318,678,521,1,1,1,3318,678,0,,2,1,3033,717,637,1,1,1,3033,717,0
,2,1,2460,1863,520,1,1,1,2460,1863,0,,2,1,3396,657,612,1,1,1,3396,657,0,,2,1,3021,657,377,1,1,1,3021,657,0
,2,1,2331,1911,1059,1,1,1,2331,1911,0,,2,1,3315,624,931,1,1,1,3315,624,0,,2,1,2616,732,561,1,1,1,2616,732,0
,2,1,2250,1719,380,1,1,1,2250,1719,0,,2,1,3336,561,553,1,1,1,3336,561,0,,2,1,2616,699,482,1,1,1,2616,699,0
,8,1,960,2562,455,1,1,1,960,2562,0,,8,1,237,2604,316,1,1,1,237,2604,0,,2,1,2559,741,215,1,1,1,2559,741,0
,8,1,969,2496,590,1,1,1,969,2496,0,,8,1,303,2526,469,1,1,1,303,2526,0,,2,1,2481,600,424,1,1,1,2481,600,0
,8,1,1029,2592,387,1,1,1,1029,2592,0,,8,1,213,2400,548,1,1,1,213,2400,0,,2,1,2607,330,486,1,1,1,2607,330,0
,8,1,1068,2466,272,1,1,1,1068,2466,0,,8,1,285,2307,706,1,1,1,285,2307,0,,2,1,2724,315,398,1,1,1,2724,315,0
,8,1,1041,2361,767,1,1,1,1041,2361,0,,8,1,285,2253,499,1,1,1,285,2253,0,,2,1,2721,249,612,1,1,1,2721,249,0
,8,1,1113,2247,1375,1,1,1,1113,2247,0,,8,1,348,2415,594,1,1,1,348,2415,0,,2,1,2364,336,558,1,1,1,2364,336,0
,8,1,1161,2172,708,1,1,1,1161,2172,0,,8,1,465,2412,543,1,1,1,465,2412,0,,2,1,1818,1038,243,1,1,1,1818,1038,0
,8,1,1182,2160,501,1,1,1,1182,2160,0,,8,1,525,2439,666,1,1,1,525,2439,0,,2,1,1518,1179,250,1,1,1,1518,1179,0
,8,1,1197,2172,681,1,1,1,1197,2172,0,,8,1,546,2406,812,1,1,1,546,2406,0,,2,1,1596,1116,241,1,1,1,1596,1116,0
,8,1,1203,2265,1096,1,1,1,1203,2265,0,,8,1,582,2316,611,1,1,1,582,2316,0,,2,1,1899,759,342,1,1,1,1899,759,0
,8,1,1182,2382,463,1,1,1,1182,2382,0,,8,1,612,2343,814,1,1,1,612,2343,0,,2,1,1803,621,626,1,1,1,1803,621,0
,8,1,1311,2208,286,1,1,1,1311,2208,0,,8,1,624,2367,256,1,1,1,624,2367,0,,2,1,1941,468,1020,1,1,1,1941,468,0
,8,1,1332,2157,513,1,1,1,1332,2157,0,,8,1,669,2373,570,1,1,1,669,2373,0,,2,1,1941,420,487,1,1,1,1941,420,0
,8,1,1521,2235,749,1,1,1,1521,2235,0,,8,1,678,2325,282,1,1,1,678,2325,0,,2,1,2019,453,712,1,1,1,2019,453,0
,8,1,1662,2388,391,1,1,1,1662,2388,0,,8,1,513,2289,557,1,1,1,513,2289,0,,2,1,1863,462,410,1,1,1,1863,462,0
,8,1,1698,2376,864,1,1,1,1698,2376,0,,8,1,54,2394,226,1,1,1,54,2394,0,,2,1,2013,207,410,1,1,1,2013,207,0
,8,1,1668,2352,216,1,1,1,1668,2352,0,,8,1,90,2355,413,1,1,1,90,2355,0,,2,1,2013,171,414,1,1,1,2013,171,0
,8,1,1716,2610,664,1,1,1,1716,2610,0,,8,1,126,2205,392,1,1,1,126,2205,0,,2,1,1755,180,236,1,1,1,1755,180,0
,8,1,1695,2532,780,1,1,1,1695,2532,0,,8,1,123,2085,352,1,1,1,123,2085,0,,2,1,1824,126,249,1,1,1,1824,126,0
,8,1,1761,2532,240,1,1,1,1761,2532,0,,8,1,252,2067,528,1,1,1,252,2067,0,,2,1,1725,135,251,1,1,1,1725,135,0
,8,1,1527,2676,583,1,1,1,1527,2676,0,,8,1,330,2103,472,1,1,1,330,2103,0,,2,1,1707,144,251,1,1,1,1707,144,0
,8,1,1479,2622,293,1,1,1,1479,2622,0,,8,1,249,2010,311,1,1,1,249,2010,0,,2,1,1542,105,246,1,1,1,1542,105,0
,8,1,1614,2733,421,1,1,1,1614,2733,0,,8,1,237,1971,240,1,1,1,237,1971,0,,2,1,1452,129,223,1,1,1,1452,129,0
,8,1,1368,2694,489,1,1,1,1368,2694,0,,8,1,315,1944,528,1,1,1,315,1944,0,,2,1,1377,144,315,1,1,1,1377,144,0
,8,1,1809,2499,261,1,1,1,1809,2499,0,,8,1,357,1995,466,1,1,1,357,1995,0,,2,1,1440,249,430,1,1,1,1440,249,0
,8,1,1848,2475,828,1,1,1,1848,2475,0,,8,1,288,1908,277,1,1,1,288,1908,0,,2,1,1551,300,456,1,1,1,1551,300,0
,8,1,1830,2526,256,1,1,1,1830,2526,0,,8,1,114,1875,216,1,1,1,114,1875,0,,2,1,1593,228,352,1,1,1,1593,228,0
,8,1,1878,2613,786,1,1,1,1878,2613,0,,8,1,153,1806,609,1,1,1,153,1806,0,,2,1,1443,336,260,1,1,1,1443,336,0
,8,1,1899,2544,1151,1,1,1,1899,2544,0,,8,1,105,1812,303,1,1,1,105,1812,0,,2,1,1368,315,550,1,1,1,1368,315,0
,8,1,1902,2478,245,1,1,1,1902,2478,0,,8,1,90,1554,455,1,1,1,90,1554,0,,2,1,1332,279,251,1,1,1,1332,279,0
,8,1,2025,2409,1101,1,1,1,2025,2409,0,,8,1,45,1287,301,1,1,1,45,1287,0,,2,1,1488,408,244,1,1,1,1488,408,0
,8,1,2061,2397,678,1,1,1,2061,2397,0,,8,1,39,1230,210,1,1,1,39,1230,0,,2,1,1512,375,586,1,1,1,1512,375,0
,8,1,2049,2499,859,1,1,1,2049,2499,0,,8,1,15,1191,352,1,1,1,15,1191,0,,2,1,1641,348,252,1,1,1,1641,348,0
,8,1,2004,2601,217,1,1,1,2004,2601,0,,8,1,18,1134,488,1,1,1,18,1134,0,,2,1,1659,375,503,1,1,1,1659,375,0
,8,1,1977,2520,324,1,1,1,1977,2520,0,,8,1,123,843,423,1,1,1,123,843,0,,2,1,1686,453,739,1,1,1,1686,453,0
,8,1,2013,2526,1057,1,1,1,2013,2526,0,,8,1,483,777,226,1,1,1,483,777,0,,2,1,1689,507,261,1,1,1,1689,507,0
,8,1,1950,2565,247,1,1,1,1950,2565,0,,8,1,144,690,476,1,1,1,144,690,0,,2,1,1752,492,535,1,1,1,1752,492,0
,8,1,2004,2280,1032,1,1,1,2004,2280,0,,8,1,153,258,269,1,1,1,153,258,0,,2,1,1407,420,399,1,1,1,1407,420,0
,8,1,2010,2238,752,1,1,1,2010,2238,0,,8,1,195,120,478,1,1,1,195,120,0,,2,1,1416,465,599,1,1,1,1416,465,0
,8,1,1914,2244,567,1,1,1,1914,2244,0,,8,1,183,63,503,1,1,1,183,63,0,,2,1,1461,507,563,1,1,1,1461,507,0
,8,1,1941,2208,980,1,1,1,1941,2208,0,,8,1,405,144,342,1,1,1,405,144,0,,2,1,1449,567,314,1,1,1,1449,567,0
